date,nyse_advancers,nyse_decliners,nyse_ad,nyse_ad_cum,nyse_ad_cum_trend,nyse_mcclellan,nyse_mcclellan_trend,nyse_pct_above_20d,nyse_pct_above_50d,nyse_pct_above_200d,nyse_common_advancers,nyse_common_decliners,nyse_common_ad,nyse_common_ad_cum,nyse_common_ad_cum_trend,nyse_common_mcclellan,nyse_common_mcclellan_trend,nyse_common_pct_above_20d,nyse_common_pct_above_50d,nyse_common_pct_above_200d,nasdaq_advancers,nasdaq_decliners,nasdaq_ad,nasdaq_ad_cum,nasdaq_ad_cum_trend,nasdaq_mcclellan,nasdaq_mcclellan_trend,nasdaq_pct_above_20d,nasdaq_pct_above_50d,nasdaq_pct_above_200d,sp500_advancers,sp500_decliners,sp500_ad,sp500_ad_cum,sp500_ad_cum_trend,sp500_mcclellan,sp500_mcclellan_trend,sp500_pct_above_20d,sp500_pct_above_50d,sp500_pct_above_200d,sp400_advancers,sp400_decliners,sp400_ad,sp400_ad_cum,sp400_ad_cum_trend,sp400_mcclellan,sp400_mcclellan_trend,sp400_pct_above_20d,sp400_pct_above_50d,sp400_pct_above_200d,sp600_advancers,sp600_decliners,sp600_ad,sp600_ad_cum,sp600_ad_cum_trend,sp600_mcclellan,sp600_mcclellan_trend,sp600_pct_above_20d,sp600_pct_above_50d,sp600_pct_above_200d,broad_pct_above_20d,broad_pct_above_50d,broad_pct_above_200d
2024-12-02,700,926,-226.0,21202.0,rising,35.72475246716421,rising,76.57384987893462,69.49152542372882,70.39951573849879,563,664,-101.0,17176.0,rising,30.073201675223743,rising,81.51125401929261,75.0,72.9903536977492,1249,1124,125.0,-21120.0,rising,74.04204134315168,rising,65.86655817737999,61.43205858421481,52.603742880390556,183,316,-133.0,12234.0,rising,10.134564992548476,flat,83.43313373253493,71.25748502994011,79.04191616766467,171,225,-54.0,6566.0,rising,5.128454539005659,flat,81.65829145728644,77.38693467336684,75.12562814070351,370,221,149.0,4986.0,rising,20.922895828247775,flat,84.78260869565217,79.76588628762542,74.24749163879598,70.22016065468127,64.70905110260685,59.83953349486517
2024-12-03,575,1049,-474.0,20728.0,rising,3.444522988956791,flat,68.64406779661016,67.37288135593221,69.61259079903148,390,833,-443.0,16733.0,rising,0.3962021079913285,flat,72.18649517684888,72.90996784565917,72.18649517684888,765,1605,-840.0,-21960.0,rising,22.23918245006172,flat,56.120374135827575,58.235054900366,51.606344042293614,166,333,-167.0,12067.0,rising,-1.6351847970150786,flat,72.85429141716567,67.06586826347305,77.24550898203593,123,273,-150.0,6416.0,rising,-4.139634976644736,flat,69.34673366834171,74.37185929648241,75.12562814070351,131,459,-328.0,4658.0,rising,0.21237282989784134,flat,67.89297658862876,76.58862876254182,73.24414715719062,61.212632149125255,61.9505857375817,58.92786250322058
2024-12-04,801,821,-20.0,20708.0,rising,-1.4722958298553408,flat,63.256658595641646,66.52542372881356,69.24939467312349,632,593,39.0,16772.0,rising,-0.8796135325323604,flat,65.83601286173634,72.02572347266882,71.46302250803859,1307,1060,247.0,-21713.0,rising,32.18654218421949,rising,58.43838958926393,59.49572997153314,52.4603497356649,244,256,-12.0,12055.0,rising,-3.9401449431068407,flat,61.67664670658682,66.06786427145708,76.84630738522954,221,175,46.0,6462.0,rising,-2.2431533376425996,flat,65.82914572864321,73.61809045226131,75.12562814070351,354,239,115.0,4773.0,rising,4.6538138021591635,flat,69.06354515050167,76.58862876254182,72.90969899665552,60.3975854599946,62.35413139402219,59.287080968695186
2024-12-05,535,1095,-560.0,20148.0,rising,-32.668814440790435,falling,55.932203389830505,63.438256658595634,68.09927360774817,363,865,-502.0,16270.0,rising,-29.016037837517445,falling,56.430868167202576,68.2475884244373,70.2572347266881,693,1687,-994.0,-22707.0,rising,-21.519397953996716,flat,51.178861788617894,56.46341463414634,50.9349593495935,184,316,-132.0,11923.0,rising,-11.89118514329976,flat,53.89221556886228,62.4750499001996,75.44910179640718,86,312,-226.0,6236.0,rising,-14.210445769607563,flat,53.768844221105525,69.59798994974874,72.61306532663316,114,482,-368.0,4405.0,rising,-15.722023235568201,flat,52.84280936454849,72.07357859531773,71.73913043478261,53.11101810033275,59.29857485854842,57.91197487098804
2024-12-06,680,945,-265.0,19883.0,flat,-44.428493780935995,falling,50.99818511796733,62.00846944948578,67.7555958862674,527,700,-173.0,16097.0,flat,-36.477600429092114,falling,51.566265060240966,66.74698795180723,69.87951807228916,1452,919,533.0,-22174.0,rising,9.019620217598412,flat,54.95934959349593,57.80487804878048,51.951219512195124,214,284,-70.0,11853.0,flat,-15.529868588748212,flat,51.29740518962076,61.876247504990026,74.8502994011976,177,219,-42.0,6194.0,flat,-15.171428570089569,flat,50.0,66.83417085427136,71.35678391959799,315,277,38.0,4443.0,flat,-12.76475378664726,flat,53.17725752508361,71.23745819397993,72.07357859531773,53.34851569141035,59.51429647374197,58.37817436901881
2024-12-09,790,838,-48.0,19835.0,falling,-43.410877147855764,falling,49.304295220810644,62.613430127041745,68.66303690260132,547,679,-132.0,15965.0,falling,-40.62484844274299,falling,47.2289156626506,66.34538152610442,70.68273092369478,1163,1218,-55.0,-22229.0,flat,5.685382653224255,flat,53.83990247866721,59.12230800487607,52.74278748476229,212,288,-76.0,11777.0,flat,-18.8632935916629,flat,42.51497005988024,61.07784431137725,75.0499001996008,164,231,-67.0,6127.0,falling,-17.167211721651235,flat,44.472361809045225,66.83417085427136,73.11557788944724,305,289,16.0,4459.0,flat,-11.27246463888662,flat,51.33779264214047,72.5752508361204,72.5752508361204,51.99805448271049,60.54000489060461,59.207782758456965
2024-12-10,579,1042,-463.0,19372.0,falling,-63.07376054083289,falling,44.585601935874166,60.01209921355112,67.63460375075621,448,771,-323.0,15642.0,falling,-53.51762125220077,falling,43.855421686746986,63.53413654618474,69.5582329317269,1052,1311,-259.0,-22488.0,falling,-7.393817377581772,flat,53.271028037383175,58.26899634295002,52.29581470946769,148,352,-204.0,11573.0,falling,-28.019055501196643,falling,35.528942115768466,56.68662674650699,72.2554890219561,135,257,-122.0,6005.0,falling,-21.537770257628203,flat,40.7035175879397,62.06030150753769,72.8643216080402,242,351,-109.0,4350.0,falling,-16.190195094356838,flat,47.491638795986624,70.73578595317726,71.90635451505017,49.73712349156337,58.97822569868405,58.53682300161847
2024-12-11,885,732,153.0,19525.0,falling,-48.77015703912417,falling,46.27949183303085,60.31457955232909,66.90865093768905,670,552,118.0,15760.0,falling,-42.22335389802618,falling,45.94377510040161,63.85542168674698,69.23694779116467,1206,1162,44.0,-22444.0,falling,-3.3895643170330167,flat,55.30272247054043,58.431531897602596,52.25518082080455,248,251,-3.0,11570.0,falling,-25.65713665634201,falling,39.72055888223553,54.29141716566866,70.85828343313374,251,146,105.0,6110.0,falling,-13.816908954600375,flat,45.97989949748744,64.57286432160804,73.11557788944724,339,248,91.0,4441.0,falling,-10.313903658312089,flat,50.836120401337794,72.24080267558529,71.57190635451505,51.641351343601166,59.19561923955812,58.20114347551026
2024-12-12,447,1174,-727.0,18798.0,falling,-80.2967252599676,falling,39.382940108892925,55.95886267392619,65.63823351482154,338,882,-544.0,15216.0,falling,-65.45563854071676,falling,38.95582329317269,59.27710843373494,67.8714859437751,663,1717,-1054.0,-23498.0,falling,-54.848980128678676,falling,46.50690495532088,54.752233956133225,50.89358245329001,179,319,-140.0,11430.0,falling,-30.35941036070959,falling,36.327345309381236,53.49301397205589,70.65868263473054,116,280,-164.0,5946.0,falling,-20.596487995738578,flat,41.45728643216081,61.80904522613066,70.35175879396985,161,431,-270.0,4171.0,falling,-23.28810496220227,flat,40.468227424749166,66.88963210702342,70.23411371237458,43.620639767602874,55.241098028000856,56.86735885187601
2024-12-13,532,1094,-562.0,18236.0,falling,-98.6004574624889,falling,33.63581367211131,53.17604355716878,64.85178463399879,384,840,-456.0,14760.0,falling,-80.59196371751364,falling,33.17269076305221,56.62650602409639,66.90763052208835,807,1548,-741.0,-24239.0,falling,-82.92253574699234,falling,41.436688311688314,51.217532467532465,50.40584415584416,162,334,-172.0,11258.0,falling,-35.82805732614032,falling,31.3373253493014,50.898203592814376,69.86027944111777,115,279,-164.0,5782.0,falling,-26.290045635933048,falling,33.165829145728644,57.03517587939698,69.09547738693468,174,419,-245.0,3926.0,falling,-33.01460655221736,falling,35.28428093645485,63.87959866220736,68.56187290969899,38.25049836846998,52.017466914090775,56.30614539108139
2024-12-16,685,937,-252.0,17984.0,falling,-98.25714620833219,falling,32.062915910465826,50.75620084694494,63.33938294010889,539,684,-145.0,14615.0,falling,-77.58056192508741,falling,32.1285140562249,54.21686746987952,66.02409638554217,1230,1150,80.0,-24159.0,falling,-65.46081312191554,falling,42.092457420924575,51.62206001622061,50.121654501216554,194,307,-113.0,11145.0,falling,-37.37461019495289,falling,27.744510978043913,47.70459081836327,67.06586826347305,190,206,-16.0,5766.0,falling,-23.626587190119658,flat,32.914572864321606,55.27638190954774,69.09547738693468,345,248,97.0,4023.0,falling,-24.065692378919177,flat,39.46488294314381,64.21404682274247,69.89966555183946,38.027510811738146,51.2711295882933,55.47876482802399
2024-12-17,373,1257,-884.0,17100.0,falling,-129.07232935498652,falling,24.319419237749546,44.827586206896555,61.524500907441016,252,973,-721.0,13894.0,falling,-103.41791058293752,falling,24.497991967871485,47.71084337349398,64.17670682730923,853,1529,-676.0,-24835.0,falling,-88.00373621186529,falling,36.496350364963504,48.58069748580697,49.79724249797243,116,382,-266.0,10879.0,falling,-46.16003984681289,falling,22.355289421157686,41.11776447105788,66.26746506986028,73,324,-251.0,5515.0,falling,-32.98119728299861,falling,22.36180904522613,45.47738693467337,65.57788944723619,103,495,-392.0,3631.0,falling,-40.74404229885464,falling,27.09030100334448,56.85618729096989,68.56187290969899,31.549092703607883,47.05587909482393,54.561806607502284
2024-12-18,68,1576,-1508.0,15592.0,falling,-185.97394929860104,falling,9.43738656987296,24.561403508771928,52.57108287961283,44,1192,-1148.0,12746.0,falling,-146.3417541324847,falling,9.558232931726907,26.827309236947794,55.34136546184739,250,2145,-1895.0,-26730.0,falling,-167.78791677271306,falling,20.178282009724473,33.46839546191248,44.570502431118314,17,484,-467.0,10412.0,falling,-63.49078199991912,falling,8.183632734530939,21.55688622754491,58.48303393213573,6,392,-386.0,5129.0,falling,-47.56448292599512,falling,5.025125628140704,23.115577889447238,54.52261306532663,14,584,-570.0,3061.0,falling,-63.70031126890518,falling,8.361204013377927,28.428093645484946,59.36454849498328,15.806399835147626,29.842969670636652,47.8269902393196
2024-12-19,642,987,-345.0,15247.0,falling,-175.54496460389848,falling,9.679370840895341,25.58983666061706,51.78463399879008,508,718,-210.0,12536.0,falling,-135.40993159668508,falling,10.040160642570282,27.8714859437751,54.69879518072289,1039,1323,-284.0,-27014.0,falling,-154.6144515683743,falling,19.846091535034425,32.48278655326043,44.471445929526126,202,296,-94.0,10318.0,falling,-59.34111263082535,falling,7.784431137724551,23.15369261477046,58.08383233532935,173,222,-49.0,5080.0,falling,-42.94536973612716,falling,6.030150753768844,23.869346733668344,55.27638190954774,219,375,-156.0,2905.0,falling,-62.30941968195387,falling,8.361204013377927,26.923076923076923,58.026755852842804,15.696357631062346,29.669302370069236,47.45645804800044
2024-12-20,1231,402,829.0,16076.0,falling,-107.05045786690826,falling,12.643678160919542,28.251663641863278,53.96249243799153,913,317,596.0,13132.0,falling,-85.08617367059303,falling,13.012048192771083,30.843373493975907,56.70682730923695,1563,821,742.0,-26272.0,falling,-91.27806656082282,falling,23.867313915857604,34.95145631067961,45.87378640776699,446,54,392.0,10710.0,falling,-31.196439757096044,falling,11.377245508982035,27.944111776447105,60.27944111776448,278,119,159.0,5239.0,falling,-28.381301110109412,falling,7.537688442211055,23.869346733668344,57.03517587939698,381,211,170.0,3075.0,falling,-44.50866027670073,falling,10.702341137123746,27.424749163879596,59.19732441471572,19.30465591540606,32.22784131735697,49.1620256279205
2024-12-23,816,794,22.0,16098.0,falling,-88.3024023174471,falling,12.825166364186327,27.8886872353297,53.59951603145795,588,624,-36.0,13096.0,falling,-73.23392977543133,falling,12.931726907630523,30.120481927710845,56.46586345381526,1056,1328,-272.0,-26544.0,falling,-87.36906704656215,falling,25.070764253942578,35.13950667205823,45.57217953902143,272,227,45.0,10755.0,falling,-24.32676225127201,flat,11.976047904191617,27.944111776447105,60.47904191616767,236,161,75.0,5314.0,falling,-19.987115929313696,flat,9.798994974874372,25.125628140703515,58.040201005025125,265,323,-58.0,3017.0,falling,-40.46646768382579,falling,11.036789297658862,27.09030100334448,57.35785953177257,20.134506717010286,32.21666759015214,48.808036262312065
2024-12-24,1376,239,1137.0,17235.0,falling,-16.081302811070557,flat,19.177253478523895,32.30490018148821,54.99092558983666,1043,174,869.0,13965.0,falling,-17.484091596190922,flat,19.196787148594378,34.13654618473896,57.510040160642575,1649,699,950.0,-25594.0,falling,-22.490027126636477,flat,29.033562474727052,38.293570562070364,47.06833805095027,463,37,426.0,11181.0,falling,0.7184458274638956,flat,18.7624750499002,33.93213572854291,61.876247504990026,347,49,298.0,5612.0,falling,-1.5601520200867913,flat,15.577889447236181,28.391959798994975,60.050251256281406,507,86,421.0,3438.0,falling,-12.858060678498592,flat,14.88294314381271,30.93645484949833,59.6989966555184,25.016923809860007,35.85307026819194,50.296947406312746
2024-12-26,1061,552,509.0,17744.0,falling,14.348143780936738,flat,21.113127646702964,33.69630973986691,55.53539019963702,838,383,455.0,14420.0,falling,9.569440505040575,flat,21.686746987951807,35.7429718875502,58.07228915662651,1712,659,1053.0,-24541.0,falling,38.24400214053317,rising,35.82693085321472,42.90335624747271,48.52405984634048,280,219,61.0,11242.0,falling,3.8785065056457806,flat,20.55888223552894,33.73253493013972,61.876247504990026,269,123,146.0,5758.0,falling,6.602702882402648,flat,16.08040201005025,30.65326633165829,61.05527638190955,451,140,311.0,3749.0,falling,5.311417614448654,flat,18.06020066889632,35.785953177257525,61.03678929765886,29.869761030899596,39.1757041348301,51.36273350594573
2024-12-27,240,1391,-1151.0,16593.0,falling,-42.7064201018017,falling,16.817906836055656,28.31215970961887,54.20447670901392,164,1064,-900.0,13520.0,falling,-35.0976367509317,falling,17.10843373493976,30.602409638554217,57.028112449799195,563,1806,-1243.0,-25784.0,falling,-24.819622846739463,flat,31.47474747474747,39.31313131313131,47.35353535353536,49,451,-402.0,10840.0,falling,-16.589034147036937,flat,14.37125748502994,28.74251497005988,61.27744510978044,34,362,-328.0,5430.0,falling,-10.151069690380893,flat,12.311557788944723,26.38190954773869,58.5427135678392,43,550,-507.0,3242.0,falling,-20.08023553315369,flat,12.207357859531772,27.591973244147155,58.862876254180605,25.498420704320885,34.827485141799116,50.147006691231745
2024-12-30,406,1221,-815.0,15778.0,falling,-74.47454012103407,falling,15.00302480338778,25.710828796128247,52.994555353901994,307,919,-612.0,12908.0,falling,-58.712499621033345,falling,15.903614457831324,27.148594377510037,55.983935742971894,817,1578,-761.0,-26545.0,falling,-54.514924096623844,falling,30.00807754442649,36.87399030694669,46.849757673667206,36,464,-428.0,10412.0,falling,-35.30583623434548,falling,10.578842315369261,21.35728542914172,59.48103792415169,67,327,-260.0,5170.0,falling,-21.02478989165892,flat,8.291457286432161,20.85427135678392,54.773869346733676,137,452,-315.0,2927.0,falling,-32.089697796687936,falling,9.866220735785953,23.91304347826087,57.35785953177257,23.938156905522963,32.35821114779662,49.335482642772625
2024-12-31,1070,552,518.0,16296.0,falling,-34.613910036872554,falling,19.056261343012704,27.52571082879613,53.901996370235935,750,471,279.0,13187.0,falling,-34.05964487686508,falling,18.072289156626507,28.674698795180724,56.546184738955816,1172,1197,-25.0,-26570.0,falling,-42.831832044791895,falling,31.005248284214776,37.58578926120307,46.91158659668954,284,211,73.0,10485.0,falling,-26.082172837822547,falling,10.578842315369261,21.55688622754491,59.68063872255489,246,149,97.0,5267.0,falling,-12.36669671429334,flat,10.804020100502512,22.613065326633166,56.03015075376885,376,214,162.0,3089.0,falling,-18.347339543026266,flat,12.709030100334449,24.74916387959866,58.36120401337793,26.14900753787808,33.49722819446189,49.752590017559555
2025-01-02,700,931,-231.0,16065.0,falling,-37.8100017647301,falling,23.77495462794918,28.433151845130066,53.478523895946765,502,730,-228.0,12959.0,falling,-38.161155846216886,falling,22.248995983935743,28.514056224899598,55.42168674698795,1230,1170,60.0,-26510.0,falling,-28.378629180251636,falling,37.0863599677159,39.30589184826473,47.376916868442294,188,312,-124.0,10361.0,falling,-27.915529769606337,falling,12.375249500998004,20.159680638722556,58.48303393213573,141,254,-113.0,5154.0,falling,-15.402193564074295,flat,14.07035175879397,22.110552763819097,55.527638190954775,211,383,-172.0,2917.0,falling,-23.205886538430413,flat,17.224080267558527,25.585284280936456,56.85618729096989,31.7003758175895,34.90662641906289,49.84571395647499
2025-01-03,1236,397,839.0,16904.0,rising,13.146389816775326,flat,33.15184513006655,33.63581367211131,55.232909860859046,965,263,702.0,13661.0,rising,5.022858054218396,flat,32.20883534136546,34.29718875502008,57.510040160642575,1795,598,1197.0,-25313.0,rising,40.97075241483155,rising,46.67204517950786,43.565954013715206,49.85881403791851,400,101,299.0,10660.0,flat,-8.193472297433448,flat,24.35129740518962,26.546906187624753,59.2814371257485,332,65,267.0,5421.0,flat,1.0794675971833563,flat,26.884422110552762,30.402010050251256,58.040201005025125,481,113,368.0,3285.0,flat,-0.24391478680880496,flat,24.91638795986622,28.762541806020064,59.030100334448164,41.188069352200934,39.53815491340742,52.03861991940433
2025-01-06,688,939,-251.0,16653.0,rising,2.148372669878597,flat,34.361766485178464,31.33696309739867,53.84150030248034,520,707,-187.0,13474.0,rising,-2.529924351180526,flat,33.092369477911646,32.1285140562249,56.867469879518076,1165,1230,-65.0,-25378.0,rising,36.95961991655353,rising,49.092375958047604,44.614764017749096,49.778136345300524,235,263,-28.0,10632.0,rising,-7.640145797238457,flat,29.34131736526946,26.147704590818364,58.28343313373253,189,206,-17.0,5404.0,rising,0.9658905520727288,flat,29.396984924623116,28.391959798994975,55.778894472361806,253,342,-89.0,3196.0,flat,-3.460209365238285,flat,26.588628762541806,26.755852842809364,57.52508361204013,43.13347451290635,39.24356011486244,51.42186910470669
2025-01-07,584,1046,-462.0,16191.0,flat,-17.815673854067484,flat,33.21234119782214,30.490018148820326,52.57108287961283,409,820,-411.0,13063.0,flat,-20.174903686040707,flat,32.1285140562249,30.522088353413658,55.58232931726907,756,1638,-882.0,-26260.0,flat,-7.504696469056938,flat,45.223700120918984,42.2813381700927,48.166062071745266,202,297,-95.0,10537.0,flat,-10.478850910585546,flat,29.34131736526946,26.147704590818364,57.28542914171657,139,258,-119.0,5285.0,flat,-4.236047274257221,flat,27.386934673366838,27.889447236180903,55.27638190954774,168,424,-256.0,2940.0,flat,-14.5428401829693,flat,23.91304347826087,26.588628762541806,56.35451505016722,40.3582639766228,37.5050330918934,49.950402011313884
